ticket_id,ticket_name_ja,ticket_name_zh,name_cov,restriction_cov,operator_conf,flag_name,flag_restriction
jrsikoku81,スマえき若者限定四国フリーきっぷ,スマえき若者限定四国免费乘车通票,0.75,0.718,1.0,True,False
tosakuro92,ひがしこうち観光１日フリーきっぷ,ひがしこうち観光1日免费乘车通票,0.625,1.0,1.0,True,False
jrsikoku67,やなせたかしさんふるさとの地を巡る高知ものべ周遊パス,やなせたかしさんふるさとの地を巡る高知ものべ周游通票,0.308,1.0,1.0,True,False
jrsikoku101,しこく超ドリームパス（愛称：Cho Pass）,しこく超ドリーム通票(愛称:Cho Pass),0.739,1.0,1.0,True,False
jrsikoku66,こども四国フリーきっぷ,儿童四国免费乘车通票,1.0,0.76,1.0,False,False
jrsikoku65,香川エリアぐるぐるきっぷ,香川区域ぐるぐる车票,0.6,1.0,1.0,True,False
kotoden01,ことでん１日フリーきっぷ,琴电1日免费乘车通票,1.0,1.0,0.9,False,False
kotoden03,ことでんおんせん乗車入浴券,琴电おんせん乗車入浴券,0.636,1.0,0.9,True,False
kotoden04,レール＆リムジンパス,轨道&リムジン通票,0.556,1.0,0.9,True,False
kotoden09,レール＆リムジンデジタルパス,轨道&リムジン电子通票,0.636,1.0,0.9,True,False
kotoden05,ことでん×NEWレオマワールドセットきっぷ,琴电×NEWレオマワールド套装车票,0.647,1.0,0.9,True,False
kotoden07,ことでん24時間フリーきっぷ,琴电24小时免费乘车通票,1.0,1.0,0.9,False,False
kotoden08,ことでん48時間フリーきっぷ,琴电48時間免费乘车通票,1.0,1.0,0.9,False,False
kotoden84,やしま四国村・志度線パス,やしま四国村・志度線通票,0.75,1.0,0.9,True,False
kotoden10,やしま四国村・志度線パス リムジンバスセット券,やしま四国村・志度線通票 リムジン巴士套装券,0.682,1.0,0.9,True,False
kotoden81,ことでんぷーるきっぷ,琴电ぷーる车票,0.714,1.0,0.9,True,False
kotoden82,ことでんすけーときっぷ,琴电すけーと车票,0.625,1.0,0.9,True,False
iyotetu21,市内電車･郊外電車 1Dayチケット,市内電車・郊外電車 1Day票,1.0,0.714,0.9,False,False
iyotetu22,市内電車･リムジンバス 1Dayチケット,市内電車・リムジン巴士 1Day票,0.765,0.714,0.9,True,False
tosaden01,電車１日乗車券〜市内均一料金区間版〜,電車1日乘车券〜市内均一料金区間版〜,1.0,1.0,0.9,False,False
tosaden03,電車24時間乗車券〜市内均一料金区間版〜,電車24小时乘车券〜市内均一料金区間版〜,1.0,1.0,0.9,False,False
tosaden02,電車１日乗車券〜軌道全線版〜,電車1日乘车券〜軌道全线版〜,1.0,1.0,0.9,False,False
tosaden04,電車24時間乗車券〜軌道全線版〜,電車24小时乘车券〜軌道全线版〜,1.0,1.0,0.9,False,False
tosaden05,バス・路面電車一日乗車券 モバイルチケット,巴士・路面电车一日乘车券 モバイル票,0.778,1.0,0.9,True,False
tosaden91,新春初詣きっぷ,新春初詣车票,1.0,0.519,0.9,False,True
kurosio01,ごめん・なはり線フリーきっぷ,ごめん・なはり線免费乘车通票,0.571,1.0,0.9,True,False
kurosio02,くろしお1日フリーきっぷ,くろしお1日免费乘车通票,0.667,1.0,0.9,True,False
tosakuro81,土佐くろおでかけきっぷ,土佐くろ出行车票,0.75,0.889,0.9,True,False
tosakuro96,土佐くろまるごときっぷ,土佐くろ全域车票,0.75,0.617,0.9,True,False
jrkyusyu01,旅名人の九州満喫きっぷ,旅游名人の九州満喫车票,0.909,0.846,1.0,False,False
jrkyusyu81,ぶらり大村線きっぷ,闲逛大村線车票,1.0,1.0,1.0,False,False
jrkyusyu08,ゆふいん1dayレール＆バスチケット,ゆふいん1day轨道&巴士票,0.714,0.889,1.0,True,False
jrkyusyu91,ぐるっと九州きっぷ,环绕九州车票,1.0,1.0,1.0,False,False
jrkyusyu61,JR＆宮交バス 日南1デーフリーパス,JR&宮交巴士 日南1デー免费乘车通票,0.947,1.0,1.0,False,False
minamiaso11,みなみあそ旅のレールバス,みなみあそ旅游の轨道巴士,0.5,0.75,1.0,True,False
minamiaso12,あそ旅のレールバス,あそ旅游の轨道巴士,0.667,0.75,1.0,True,False
jrkyusyu801,ハロー！自由時間ネットパス(全九州版),ハロー!自由時間ネット通票(全九州版),0.737,0.823,1.0,True,False
jrkyusyu791,ハロー！自由時間ネットパス(北部九州版),ハロー!自由時間ネット通票(北部九州版),0.75,0.823,1.0,True,False
jrkyusyu124,JQ CARDおでかけネットパス(全九州版),JQ CARD出行ネット通票(全九州版),0.85,1.0,1.0,False,False
jrkyusyu123,JQ CARDおでかけネットパス(北部九州版),JQ CARD出行ネット通票(北部九州版),0.857,1.0,1.0,False,False
jrkyusyu66,こどもぼうけんきっぷ,儿童ぼうけん车票,0.5,1.0,1.0,True,False
jrkyusyu118,みやざきマルっと1Dayフリーパス,みやざきマルっと1Day免费乘车通票,0.556,1.0,1.0,True,False
jrkyusyu111,『GO NORI-HODAI』Tシャツきっぷ,『GO NORI-HODAI』Tシャツ车票,0.857,0.52,1.0,False,True
jrkyusyu112,ぶらり大村線・松浦鉄道きっぷ,闲逛大村線・松浦鉄道车票,1.0,1.0,1.0,False,False
jrkyusyu113,肥薩線〜指宿枕崎線1日乗り放題きっぷ,肥薩線〜指宿枕崎線1日无限乘坐车票,1.0,1.0,1.0,False,False
jrkyusyu114,ひなたフェスみやざき記念きっぷ,ひなたフェスみやざき記念车票,0.286,1.0,1.0,True,False
jrkyusyu115,南九州 DE 超回復！きっぷ,南九州 DE 超回復!车票,1.0,1.0,1.0,False,False
jrkyusyu51,ぐるっと九州御朱印めぐりきっぷ,环绕九州御朱印巡游车票,1.0,1.0,1.0,False,False
jrkyusyu52,いちにち九州御朱印めぐりきっぷ,いちにち九州御朱印巡游车票,0.692,1.0,1.0,True,False
jrkyusyu121,旅名人の九州満喫寺社めぐりきっぷ,旅游名人の九州満喫寺社巡游车票,0.933,0.831,1.0,False,False
jrkyusyu120,福岡エリア 九州寺社めぐりきっぷ,福冈区域 九州寺社巡游车票,1.0,1.0,1.0,False,False
jrkyusyu119,ぶらり大村線 寺社めぐりきっぷ,闲逛大村線 寺社巡游车票,1.0,1.0,1.0,False,False
jrkyusyu122,北九州周遊パス〜タッチKyushu〜,北九州周游通票〜タッチKyushu〜,0.833,0.353,1.0,True,True
jrkyusyu130,GO QUEST西九州フリーきっぷ,GO QUEST西九州免费乘车通票,1.0,0.792,1.0,False,False
jrkyusyu127,島原半島〜長崎満喫きっぷ,島原半島〜长崎満喫车票,1.0,1.0,1.0,False,False
jrkyusyu129,九州大冒険きっぷ(全九州版),九州大冒険车票(全九州版),1.0,1.0,1.0,False,False
jrkyusyu128,九州大冒険きっぷ(北部九州版),九州大冒険车票(北部九州版),1.0,0.792,1.0,False,False
jrkyusyu132,かごんまーベラスフリーきっぷ,かごんまーベラス免费乘车通票,0.5,0.636,1.0,True,False
jrkyusyu133,JR・市電・市バス・シティビュー乗りまわレールきっぷ,JR・路面电车・市巴士・城市景观乗りまわ轨道车票,0.875,0.636,1.0,False,False
jrkyusyu116,くまもっと！冒険きっぷ,くまもっと!冒険车票,0.5,1.0,1.0,True,False
solaseed01,鹿児島・宮崎フリーきっぷ,鹿儿岛・宫崎免费乘车通票,1.0,1.0,0.5,False,False
solaseed02,由布院・別府フリーきっぷ,由布院・别府免费乘车通票,1.0,1.0,0.5,False,False
solaseed03,西九州フリーきっぷ,西九州免费乘车通票,1.0,1.0,0.5,False,False
solaseed04,中九州フリーきっぷ,中九州免费乘车通票,1.0,1.0,0.5,False,False
solaseed05,全九州フリーきっぷ,全九州免费乘车通票,1.0,1.0,0.5,False,False
solaseed06,かごんまーべラスフリーきっぷ,かごんまーべラス免费乘车通票,0.5,1.0,0.5,True,False
nishitetu81,FUKUOKA 1DAY PASS,FUKUOKA 1DAY PASS,1.0,0.458,0.9,False,True
nishitetu21,福岡(天神)⇔太宰府1日フリー乗車券,福冈(天神)⇔太宰府1日免费乘车券,1.0,1.0,0.9,False,False
nishitetu84,田主丸っと もぎもぎきっぷ,田主丸っと もぎもぎ车票,0.5,0.458,0.9,True,True
kitamono01,１日乗車券,1日乘车券,1.0,1.0,0.9,False,False
chikuchiku91,へい！ちくてつ１日フリーきっぷ,へい!ちくてつ1日免费乘车通票,0.6,0.85,0.9,True,False
chikutetsu01,ちくてつ24時間フリーきっぷ,ちくてつ24小时免费乘车通票,0.714,1.0,0.9,True,False
fukuoka01,１日乗車券,1日乘车券,1.0,1.0,1.0,False,False
fukuoka15,ファミちかきっぷ,ファミちか车票,0.286,0.762,1.0,True,False
fukuoka16,ファミリーペア券,家庭ペア券,0.6,0.8,1.0,True,False
fukuoka94,小学生100円パス,小学生100円通票,1.0,1.0,1.0,False,False
tikuho02,ちくまるキップ,ちくまる车票,0.333,1.0,0.9,True,False
mojiko,１日フリーきっぷ,1日免费乘车通票,1.0,1.0,0.9,False,False
tikuho93,へいちくフェスタ乗り放題きっぷ,へいちく庆典无限乘坐车票,0.667,1.0,0.9,True,False
amatetu01,甘鉄一日フリー乗車券,甘鉄一日免费乘车券,1.0,1.0,0.9,False,False
matuura01,松浦鉄道１日乗車券,松浦鉄道1日乘车券,1.0,1.0,0.9,False,False
matuura04,西肥バス・させぼバス・松浦鉄道 1 日乗車券,西肥巴士・させぼ巴士・松浦鉄道 1 日乘车券,0.864,1.0,0.9,False,False
matuura03,シルバー会員専用１日乗車券,シルバー会員专用1日乘车券,0.769,0.792,0.9,True,False
matuura81,松浦鉄道コロプラ1日フリーきっぷ,松浦鉄道COLOPL1日免费乘车通票,1.0,1.0,0.9,False,False
matuura82,二陶巡り旅,二陶巡り旅游,0.833,0.857,0.9,True,False
sasebo,佐世保市内・佐々町内共通1日乗車券,佐世保市内・佐々町内通用1日乘车券,1.0,1.0,0.9,False,False
matuura83,こどもわくわく100えんきっぷ,儿童兴奋100えん车票,0.818,1.0,0.9,True,False
nagasaki01,電車一日乗車券,電車一日乘车券,1.0,1.0,0.5,False,False
nagasaki02,24時間乗車券,24小时乘车券,1.0,1.0,0.5,False,False
nagasaki04,長崎電気軌道×乗合タクシー24時間券,长崎電気軌道×乗合タクシー24小时券,0.833,1.0,0.5,True,False
nagasaki92,LUCA路面電車フリーパス,LUCA路面电车免费乘车通票,1.0,1.0,0.5,False,False
nagasaki93,ヴィヴィくんの路面電車フリーパス,ヴィヴィくんの路面电车免费乘车通票,0.588,1.0,0.5,True,False
nagasaki91,夏休みわくわくパス,夏休み兴奋通票,0.857,0.825,0.5,False,False
simabara07,SHIMATETSU FREE PASS,SHIMATETSU FREE PASS,1.0,0.692,0.9,False,False
simabara12,しまてつスきっぷ,しまてつス车票,0.286,0.556,0.9,True,True
simabara91,島原鉄道乗り物コロカ1 日フリーきっぷ,島原鉄道乗り物コロカ1 日免费乘车通票,0.789,1.0,0.9,True,False
kumamoto01,わくわく1dayパス,兴奋1day通票,1.0,1.0,0.5,False,False
kumamoto03,わくわく1dayパス24時間乗車券,兴奋1day通票24小时乘车券,1.0,1.0,0.5,False,False
kumamoto91,キッズパス,儿童通票,1.0,0.773,0.5,False,False
kumamotoshi01,熊本市電1日乗車券,熊本路面电车1日乘车券,1.0,1.0,0.5,False,False
kumamotoshi03,熊本市電1日乗車券,熊本路面电车1日乘车券,1.0,1.0,0.5,False,False
kumamotoshi02,熊本市電24時間乗車券,熊本路面电车24小时乘车券,1.0,1.0,0.5,False,False
kumaden93,1CHANCE FESTIVAL 1日乗車券,1CHANCE FESTIVAL 1日乘车券,1.0,1.0,0.9,False,False
minamiaso01,１日フリーキップ,1日免费车票,1.0,0.75,0.9,False,False
minamiaso03,南阿蘇鉄道24時間フリー乗車券,南阿蘇鉄道24小时免费乘车券,1.0,0.571,0.9,False,True
kumagawa95,人吉球磨どこでもキップ,人吉球磨どこでも车票,0.6,1.0,0.9,True,False
kumagawa11,くま川鉄道一日乗車券(代行バス込み),くま川鉄道一日乘车券(代行巴士込み),0.833,0.75,0.9,True,False
kumagawa84,くま川鉄道一日乗車券(鉄道のみ),くま川鉄道一日乘车券(鉄道のみ),0.75,1.0,0.9,True,False
kumagawa93,夏目友人帳祈念乗車券,夏目友人帳祈念乘车券,1.0,0.545,0.9,False,True
kumagawa94,ワンコイン1day乗車券,一枚硬币价1day乘车券,1.0,1.0,0.9,False,False
orange02,おれんじ1日フリー切符,おれんじ1日免费车票,0.6,1.0,0.9,True,False
orange06,NORTH SATSUMA GREAT PASS,NORTH SATSUMA GREAT PASS,1.0,0.774,0.9,False,False
orange03,おれんじ１８フリーきっぷ,おれんじ18免费乘车通票,0.667,0.738,0.9,True,False
kagosima01,市電・市バス・シティビュー一日乗車券,路面电车・市巴士・城市景观一日乘车券,1.0,0.667,0.5,False,False
kagosima04,市電・市バス・シティビュー24時間乗車券,路面电车・市巴士・城市景观24小时乘车券,1.0,0.667,0.5,False,False
kagosima03,鹿児島市営バス・電車・フェリー共通利用券CUTE,鹿儿岛市営巴士・電車・フェリー通用利用券CUTE,0.875,1.0,0.5,False,False
kagosima05,市電・市バス・シティビューナイトパス,路面电车・市巴士・城市景观ナイト通票,0.833,0.667,0.5,True,False
kagosima81,鹿児島ユナイテッドFCホームゲーム限定市電１日乗車券,鹿儿岛ユナイテッドFCホームゲーム限定路面电车1日乘车券,0.643,0.571,0.5,True,True
kagosima02,夏休みチャレンジパス,夏休みチャレンジ通票,0.4,0.671,0.5,True,False
yuirail01,一日乗車券/二日乗車券,一日乘车券/二日乘车券,1.0,1.0,1.0,False,False
yuirail02,バスモノパス/那覇バス＆ゆいレール１日共通パスポート,巴士モノ通票/那霸巴士&ゆい轨道1日通用旅游游护照通票,0.852,1.0,1.0,False,False
yuirail51,24時間乗り放題乗車券,24小时无限乘坐乘车券,1.0,1.0,1.0,False,False
yuirail52,当日乗り放題乗車券,当日无限乘坐乘车券,1.0,1.0,1.0,False,False
yuirail53,48時間乗り放題乗車券,48時間无限乘坐乘车券,1.0,1.0,1.0,False,False
yuirail54,平日オフピーク乗り放題乗車券,平日オフピーク无限乘坐乘车券,0.714,1.0,1.0,True,False
yuirail55,ゆいレール当日乗り放題乗車券 東京バス(沖縄)1日フリーパスセット券,ゆい轨道当日无限乘坐乘车券 东京巴士(冲绳)1日免费乘车通票套装券,0.939,1.0,1.0,False,False
